Date,Open,High,Low,Close,Adj Close,Volume
2019-04-08,6.769999980926514,6.864999771118164,6.710000038146973,6.730000019073486,5.9654130935668945,3944940
2019-04-09,6.715000152587891,6.789999961853027,6.65500020980835,6.695000171661377,5.934389591217041,5978440
2019-04-10,6.699999809265137,6.800000190734863,6.675000190734863,6.690000057220459,5.929957389831543,3722260
2019-04-11,6.679999828338623,6.704999923706055,6.635000228881836,6.670000076293945,5.912230014801025,2933060
2019-04-12,6.670000076293945,6.78000020980835,6.659999847412109,6.715000152587891,5.952117919921875,4908940
2019-04-15,6.735000133514404,6.925000190734863,6.724999904632568,6.835000038146973,6.0584845542907715,4995570
2019-04-16,6.875,6.889999866485596,6.710000038146973,6.730000019073486,5.9654130935668945,4493570
2019-04-18,6.735000133514404,6.815000057220459,6.650000095367432,6.65500020980835,5.898934364318848,2963900
2019-04-22,6.650000095367432,6.650000095367432,6.519999980926514,6.534999847412109,5.792567253112793,3203640
2019-04-23,6.559999942779541,6.65500020980835,6.505000114440918,6.625,5.872342586517334,3397600
2019-04-24,6.625,6.840000152587891,6.534999847412109,6.760000228881836,5.992005825042725,8736730
2019-04-25,6.764999866485596,6.815000057220459,6.639999866485596,6.664999961853027,5.907797813415527,3430930
2019-04-26,6.670000076293945,6.784999847412109,6.650000095367432,6.71999979019165,5.956549644470215,3118920
2019-04-30,6.675000190734863,6.699999809265137,6.5,6.554999828338623,5.810295581817627,3810500
2019-05-02,6.554999828338623,6.670000076293945,6.514999866485596,6.630000114440918,5.876774787902832,3417730
2019-05-03,6.659999847412109,6.724999904632568,6.599999904632568,6.630000114440918,5.876774787902832,2840890
2019-05-06,6.570000171661377,6.75,6.565000057220459,6.704999923706055,5.943253517150879,3533830
2019-05-07,6.730000019073486,6.78000020980835,6.610000133514404,6.644999980926514,5.89007043838501,3133440
2019-05-08,6.635000228881836,6.650000095367432,6.5,6.534999847412109,5.792567253112793,3912130
2019-05-09,6.53000020980835,6.59499979019165,6.460000038146973,6.485000133514404,5.748248100280762,3420000
2019-05-10,6.5,6.744999885559082,6.449999809265137,6.699999809265137,5.938822269439697,5511420
2019-05-13,6.704999923706055,6.900000095367432,6.5,6.545000076293945,5.801431179046631,28074160
2019-05-14,6.599999904632568,6.639999866485596,6.340000152587891,6.440000057220459,5.70836067199707,5919340
2019-05-15,6.505000114440918,6.505000114440918,6.130000114440918,6.199999809265137,5.495625972747803,5070270
2019-05-16,6.210000038146973,6.239999771118164,6.050000190734863,6.150000095367432,5.4513068199157715,4007920
2019-05-17,6.150000095367432,6.199999809265137,6.105000019073486,6.159999847412109,5.460169792175293,6468700
2019-05-20,6.389999866485596,6.559999942779541,6.255000114440918,6.369999885559082,5.646312713623047,5373400
2019-05-21,6.355000019073486,6.539999961853027,6.335000038146973,6.40500020980835,5.677336692810059,4745330
2019-05-22,6.369999885559082,6.434999942779541,6.340000152587891,6.364999771118164,5.641880989074707,3108490
2019-05-23,6.449999809265137,6.539999961853027,6.400000095367432,6.414999961853027,5.6862006187438965,5317960
2019-05-24,6.385000228881836,6.574999809265137,6.375,6.559999942779541,5.814727306365967,4800250
2019-05-27,6.599999904632568,6.900000095367432,6.550000190734863,6.755000114440918,5.987573623657227,9476620
2019-05-28,6.815000057220459,7.170000076293945,6.789999961853027,6.96999979019165,6.178146839141846,22510910
2019-05-29,6.90500020980835,7.070000171661377,6.815000057220459,6.84499979019165,6.12003231048584,6640480
2019-05-30,6.880000114440918,6.940000057220459,6.820000171661377,6.869999885559082,6.1423845291137695,5375150
2019-05-31,6.900000095367432,7.03000020980835,6.724999904632568,6.764999866485596,6.048504829406738,5357040
2019-06-03,6.775000095367432,6.784999847412109,6.619999885559082,6.650000095367432,5.945685386657715,3174000
2019-06-04,6.659999847412109,6.900000095367432,6.625,6.659999847412109,5.954626083374023,5590960
2019-06-06,6.670000076293945,6.739999771118164,6.554999828338623,6.675000190734863,5.968037128448486,4189230
2019-06-07,6.670000076293945,6.900000095367432,6.605000019073486,6.809999942779541,6.088738918304443,15236980
2019-06-10,6.840000152587891,6.909999847412109,6.579999923706055,6.639999866485596,5.936743259429932,18830840
2019-06-11,6.619999885559082,6.650000095367432,6.550000190734863,6.574999809265137,5.878628253936768,7498420
2019-06-12,6.574999809265137,6.690000057220459,6.570000171661377,6.635000228881836,5.9322733879089355,4978960
2019-06-13,6.639999866485596,6.690000057220459,6.550000190734863,6.585000038146973,5.887568950653076,4106850
2019-06-14,6.599999904632568,6.599999904632568,6.449999809265137,6.485000133514404,5.798160552978516,3216780
2019-06-17,6.5,6.519999980926514,6.264999866485596,6.295000076293945,5.628284454345703,3989030
2019-06-18,6.295000076293945,6.375,6.190000057220459,6.224999904632568,5.565697193145752,3994830
2019-06-19,6.264999866485596,6.400000095367432,6.25,6.369999885559082,5.695340156555176,5215720
2019-06-20,6.369999885559082,6.380000114440918,6.204999923706055,6.309999942779541,5.641695022583008,3628790
2019-06-21,6.304999828338623,6.349999904632568,6.255000114440918,6.275000095367432,5.610401630401611,3080420
2019-06-24,6.28000020980835,6.284999847412109,6.204999923706055,6.239999771118164,5.579109191894531,1968970
2019-06-25,6.239999771118164,6.260000228881836,6.190000057220459,6.224999904632568,5.565697193145752,2632880
2019-06-26,6.224999904632568,6.349999904632568,6.210000038146973,6.315000057220459,5.64616584777832,3816070
2019-06-27,6.309999942779541,6.420000076293945,6.300000190734863,6.320000171661377,5.650636196136475,3276150
2019-06-28,6.324999809265137,6.324999809265137,6.210000038146973,6.224999904632568,5.565697193145752,3239840
2019-07-01,6.25,6.28000020980835,6.144999980926514,6.175000190734863,5.520992755889893,3546430
2019-07-02,6.190000057220459,6.235000133514404,6.119999885559082,6.159999847412109,5.5075812339782715,3711270
2019-07-03,6.190000057220459,6.244999885559082,6.15500020980835,6.21999979019165,5.561227321624756,2753360
2019-07-04,6.21999979019165,6.349999904632568,6.195000171661377,6.28000020980835,5.614872455596924,3659620
2019-07-05,6.309999942779541,6.309999942779541,6.15500020980835,6.179999828338623,5.525463104248047,3096890
2019-07-08,6.164999961853027,6.164999961853027,5.954999923706055,5.994999885559082,5.360057353973389,3288130
2019-07-09,5.989999771118164,6.0,5.875,5.954999923706055,5.324293613433838,3004020
2019-07-10,5.949999809265137,6.03000020980835,5.929999828338623,5.960000038146973,5.328763961791992,2430720
2019-07-11,5.989999771118164,6.019999980926514,5.900000095367432,5.945000171661377,5.315352439880371,2304220
2019-07-12,5.925000190734863,6.070000171661377,5.920000076293945,6.045000076293945,5.404761791229248,2494240
2019-07-15,6.114999771118164,6.150000095367432,6.03000020980835,6.070000171661377,5.427114009857178,2312140
2019-07-16,6.085000038146973,6.09499979019165,6.010000228881836,6.054999828338623,5.413702487945557,2330020
2019-07-17,6.039999961853027,6.28000020980835,6.025000095367432,6.260000228881836,5.596990585327148,5291640
2019-07-18,6.304999828338623,6.349999904632568,5.949999809265137,6.010000228881836,5.373469352722168,8158220
2019-07-19,6.0,6.0,5.255000114440918,5.449999809265137,4.87277889251709,15690940
2019-07-22,5.46999979019165,5.46999979019165,5.199999809265137,5.295000076293945,4.734196186065674,4884570
2019-07-23,5.340000152587891,5.75,5.269999980926514,5.590000152587891,4.997951984405518,7360690
2019-07-24,5.590000152587891,5.784999847412109,5.554999828338623,5.744999885559082,5.136534690856934,6012550
2019-07-25,5.699999809265137,5.699999809265137,5.409999847412109,5.429999828338623,4.854896545410156,4477620
2019-07-26,5.474999904632568,5.590000152587891,5.320000171661377,5.525000095367432,4.939836025238037,4805990
2019-07-29,5.525000095367432,5.565000057220459,5.409999847412109,5.485000133514404,4.9040727615356445,2130050
2019-07-30,5.485000133514404,5.489999771118164,5.324999809265137,5.364999771118164,4.79678201675415,3577330
2019-07-31,5.340000152587891,5.369999885559082,5.224999904632568,5.304999828338623,4.743136405944824,2828900
2019-08-01,5.300000190734863,5.449999809265137,5.284999847412109,5.400000095367432,4.828075408935547,3235950
2019-08-02,5.349999904632568,5.420000076293945,5.289999961853027,5.364999771118164,4.79678201675415,2682170
2019-08-05,5.5,5.650000095367432,5.440000057220459,5.519999980926514,4.935364723205566,17995200
2019-08-06,5.480000019073486,5.619999885559082,5.434999942779541,5.474999904632568,4.895131587982178,7052170
2019-08-07,5.505000114440918,5.619999885559082,5.505000114440918,5.59499979019165,5.002421855926514,3884030
2019-08-08,5.590000152587891,5.699999809265137,5.505000114440918,5.670000076293945,5.152358055114746,3770630
2019-08-09,5.710000038146973,5.800000190734863,5.610000133514404,5.630000114440918,5.1160101890563965,3082480
2019-08-13,5.800000190734863,5.800000190734863,5.46999979019165,5.510000228881836,5.0069661140441895,3382790
2019-08-14,5.5,5.635000228881836,5.425000190734863,5.574999809265137,5.066030979156494,2733580
2019-08-16,5.599999904632568,5.619999885559082,5.5,5.59499979019165,5.084205627441406,2209370
2019-08-19,5.559999942779541,5.784999847412109,5.559999942779541,5.764999866485596,5.238685131072998,3479200
2019-08-20,5.775000095367432,5.829999923706055,5.639999866485596,5.784999847412109,5.256859302520752,2988960
2019-08-21,5.760000228881836,5.804999828338623,5.659999847412109,5.699999809265137,5.179619312286377,2863220
2019-08-22,5.670000076293945,5.715000152587891,5.385000228881836,5.429999828338623,4.934269428253174,5001790
2019-08-23,5.409999847412109,5.590000152587891,5.329999923706055,5.519999980926514,5.01605224609375,4222680
2019-08-26,5.590000152587891,5.760000228881836,5.554999828338623,5.739999771118164,5.215967178344727,3787190
2019-08-27,5.78000020980835,5.889999866485596,5.735000133514404,5.84499979019165,5.311381816864014,2979550
2019-08-28,5.860000133514404,5.860000133514404,5.610000133514404,5.684999942779541,5.165988445281982,1827700
2019-08-29,5.625,5.659999847412109,5.510000228881836,5.550000190734863,5.043313980102539,2660130
2019-08-30,5.570000171661377,5.675000190734863,5.514999866485596,5.635000228881836,5.120553970336914,1967520
2019-09-03,5.599999904632568,5.599999904632568,5.510000228881836,5.53000020980835,5.025139808654785,1686350
2019-09-04,5.485000133514404,5.699999809265137,5.485000133514404,5.650000095367432,5.134184837341309,2729300
2019-09-05,5.630000114440918,5.690000057220459,5.630000114440918,5.664999961853027,5.147815227508545,1088290
2019-09-06,5.684999942779541,5.744999885559082,5.635000228881836,5.664999961853027,5.147815227508545,2308510
2019-09-09,5.664999961853027,5.934999942779541,5.610000133514404,5.84499979019165,5.311381816864014,3594330
2019-09-11,5.900000095367432,6.099999904632568,5.869999885559082,6.010000228881836,5.4613189697265625,6352320
2019-09-12,6.050000190734863,6.244999885559082,6.025000095367432,6.070000171661377,5.515840530395508,4455030
2019-09-13,6.119999885559082,6.150000095367432,6.010000228881836,6.085000038146973,5.529471397399902,2193360
2019-09-16,6.070000171661377,6.349999904632568,5.989999771118164,6.25,5.679407119750977,4750080
2019-09-17,6.284999847412109,6.289999961853027,5.945000171661377,5.989999771118164,5.443143844604492,3411010
2019-09-18,6.0,6.074999809265137,5.795000076293945,5.96999979019165,5.4249701499938965,2978230
2019-09-19,6.0,6.050000190734863,5.800000190734863,5.820000171661377,5.288663864135742,2739380
2019-09-20,5.820000171661377,6.139999866485596,5.769999980926514,6.059999942779541,5.506753444671631,5614000
2019-09-23,6.150000095367432,6.349999904632568,6.150000095367432,6.244999885559082,5.674863815307617,4933320
2019-09-24,6.284999847412109,6.284999847412109,6.130000114440918,6.204999923706055,5.638515949249268,2525170
2019-09-25,6.15500020980835,6.179999828338623,5.885000228881836,5.929999828338623,5.388620853424072,3093470
2019-09-26,5.929999828338623,6.059999942779541,5.914999961853027,5.954999923706055,5.411339282989502,4602370
2019-09-27,5.920000076293945,6.050000190734863,5.820000171661377,5.864999771118164,5.329555511474609,3732450
2019-09-30,5.889999866485596,5.949999809265137,5.75,5.914999961853027,5.374990940093994,3366800
2019-10-01,5.920000076293945,5.989999771118164,5.710000038146973,5.815000057220459,5.284120559692383,3272870
2019-10-03,5.815000057220459,5.849999904632568,5.650000095367432,5.690000057220459,5.170532703399658,2583920
2019-10-04,5.699999809265137,5.78000020980835,5.695000171661377,5.704999923706055,5.184163570404053,2587200
2019-10-07,5.724999904632568,5.730000019073486,5.599999904632568,5.630000114440918,5.1160101890563965,2068340
2019-10-09,5.639999866485596,5.690000057220459,5.5,5.554999828338623,5.047857284545898,3561880
2019-10-10,5.539999961853027,5.605000019073486,5.5,5.534999847412109,5.0296831130981445,1909660
2019-10-11,5.550000190734863,5.579999923706055,5.5,5.545000076293945,5.0387701988220215,1699670
2019-10-14,5.585000038146973,5.65500020980835,5.510000228881836,5.570000171661377,5.061488151550293,2168350
2019-10-15,5.585000038146973,5.659999847412109,5.550000190734863,5.610000133514404,5.097836494445801,1391420
2019-10-16,5.625,5.670000076293945,5.554999828338623,5.585000038146973,5.0751190185546875,1672710
2019-10-17,5.599999904632568,5.71999979019165,5.565000057220459,5.679999828338623,5.161445140838623,1746900
2019-10-18,5.690000057220459,6.079999923706055,5.679999828338623,6.03000020980835,5.4794921875,6315220
2019-10-22,6.050000190734863,6.110000133514404,5.804999828338623,5.855000019073486,5.320469379425049,3433460
2019-10-23,5.820000171661377,5.980000019073486,5.78000020980835,5.929999828338623,5.388620853424072,2879700
2019-10-24,5.920000076293945,5.989999771118164,5.860000133514404,5.90500020980835,5.365904331207275,2627700
2019-10-25,5.900000095367432,5.989999771118164,5.849999904632568,5.90500020980835,5.365904331207275,2822010
2019-10-27,5.914999961853027,6.090000152587891,5.914999961853027,5.980000019073486,5.434056758880615,1480390
2019-10-29,6.0,6.054999828338623,5.914999961853027,6.010000228881836,5.4613189697265625,2704380
2019-10-30,6.034999847412109,6.199999809265137,5.980000019073486,6.119999885559082,5.561275959014893,5706820
2019-10-31,6.215000152587891,6.260000228881836,6.150000095367432,6.179999828338623,5.615797996520996,4239950
2019-11-01,6.199999809265137,6.335000038146973,6.159999847412109,6.21999979019165,5.652145862579346,5895450
2019-11-04,6.519999980926514,6.75,6.510000228881836,6.570000171661377,5.970193862915039,28388090
2019-11-05,6.625,6.650000095367432,6.53000020980835,6.59499979019165,5.992910385131836,8414330
2019-11-06,6.619999885559082,6.739999771118164,6.579999923706055,6.59499979019165,5.992910385131836,13097200
2019-11-07,6.570000171661377,6.59499979019165,6.420000076293945,6.445000171661377,5.937634468078613,3963200
2019-11-08,6.445000171661377,6.460000038146973,6.329999923706055,6.355000019073486,5.854719638824463,4078800
2019-11-11,6.360000133514404,6.360000133514404,6.139999866485596,6.190000057220459,5.7027082443237305,4569480
2019-11-13,6.21999979019165,6.53000020980835,6.204999923706055,6.349999904632568,5.850112438201904,7205520
2019-11-14,6.349999904632568,6.369999885559082,6.204999923706055,6.255000114440918,5.76259183883667,3699530
2019-11-15,6.28000020980835,6.320000171661377,6.210000038146973,6.235000133514404,5.744165897369385,3365540
2019-11-18,6.25,6.275000095367432,6.050000190734863,6.105000019073486,5.6244001388549805,4422560
2019-11-19,6.125,6.199999809265137,6.019999980926514,6.054999828338623,5.578335762023926,3029680
2019-11-20,6.074999809265137,6.079999923706055,5.869999885559082,5.90500020980835,5.440145015716553,7837590
2019-11-21,5.90500020980835,6.159999847412109,5.864999771118164,6.125,5.642825603485107,7416490
2019-11-22,6.135000228881836,6.369999885559082,6.099999904632568,6.324999809265137,5.827080249786377,6354900
2019-11-25,6.400000095367432,6.53000020980835,6.355000019073486,6.454999923706055,5.9468464851379395,8984120
2019-11-26,6.514999866485596,6.679999828338623,6.480000019073486,6.605000019073486,6.085038661956787,10776370
2019-11-27,6.724999904632568,6.75,6.590000152587891,6.650000095367432,6.126496315002441,6418300
2019-11-28,6.699999809265137,6.699999809265137,6.570000171661377,6.625,6.103464603424072,4444590
2019-11-29,6.639999866485596,6.684999942779541,6.53000020980835,6.565000057220459,6.048187255859375,4611360
2019-12-02,6.599999904632568,7.28000020980835,6.565000057220459,7.125,6.564103126525879,41844350
2019-12-03,7.170000076293945,7.449999809265137,7.025000095367432,7.184999942779541,6.619379997253418,27811000
2019-12-04,7.159999847412109,7.239999771118164,6.934999942779541,7.065000057220459,6.50882625579834,10287640
2019-12-05,7.090000152587891,7.199999809265137,6.974999904632568,7.005000114440918,6.453549861907959,6150220
2019-12-06,7.0,7.099999904632568,6.855000019073486,6.880000114440918,6.338390350341797,5735130
2019-12-09,6.929999828338623,6.940000057220459,6.630000114440918,6.659999847412109,6.135708808898926,5761500
2019-12-10,6.650000095367432,6.670000076293945,6.454999923706055,6.480000019073486,5.969878673553467,4717130
2019-12-11,6.505000114440918,6.934999942779541,6.369999885559082,6.71999979019165,6.190985202789307,14366710
2019-12-12,6.71999979019165,6.824999809265137,6.65500020980835,6.679999828338623,6.154134273529053,7444510
2019-12-13,6.800000190734863,7.849999904632568,6.650000095367432,7.5,6.909582614898682,15896505
2019-12-16,7.650000095367432,8.399999618530273,7.599999904632568,8.25,7.600539684295654,23106647
2019-12-17,8.300000190734863,8.300000190734863,6.900000095367432,7.199999809265137,6.6331987380981445,27660487
2019-12-18,7.099999904632568,7.199999809265137,6.800000190734863,6.949999809265137,6.40287971496582,12294449
2019-12-19,7.099999904632568,7.349999904632568,6.949999809265137,7.25,6.679262638092041,14197348
2019-12-20,7.349999904632568,7.349999904632568,7.050000190734863,7.099999904632568,6.54107141494751,6591677
2019-12-23,7.0,7.199999809265137,6.900000095367432,7.0,6.448943614959717,6367038
2019-12-24,7.050000190734863,7.099999904632568,6.849999904632568,6.900000095367432,6.356815338134766,5623120
2019-12-26,7.0,7.0,6.75,6.800000190734863,6.264687538146973,6342255
2019-12-27,6.900000095367432,6.949999809265137,6.599999904632568,6.650000095367432,6.126496315002441,7635037
2019-12-30,6.650000095367432,6.849999904632568,6.550000190734863,6.699999809265137,6.172560214996338,8716563
2019-12-31,6.75,6.75,6.599999904632568,6.699999809265137,6.172560214996338,4424300
2020-01-01,6.75,6.800000190734863,6.650000095367432,6.699999809265137,6.172560214996338,3261803
2020-01-02,6.699999809265137,6.800000190734863,6.650000095367432,6.75,6.218623638153076,4519956
2020-01-03,6.800000190734863,6.800000190734863,6.650000095367432,6.699999809265137,6.172560214996338,5222641
2020-01-06,6.650000095367432,6.699999809265137,6.449999809265137,6.550000190734863,6.034368515014648,5898318
2020-01-07,6.550000190734863,6.699999809265137,6.550000190734863,6.550000190734863,6.034368515014648,4693548
2020-01-08,6.550000190734863,6.550000190734863,6.449999809265137,6.449999809265137,5.942240238189697,3969956
2020-01-09,6.550000190734863,6.949999809265137,6.550000190734863,6.849999904632568,6.310751438140869,8724590
2020-01-10,7.0,7.150000095367432,6.949999809265137,6.949999809265137,6.40287971496582,10589077
2020-01-13,7.099999904632568,7.099999904632568,6.949999809265137,7.0,6.448943614959717,4437073
2020-01-14,7.0,7.300000190734863,6.949999809265137,7.199999809265137,6.6331987380981445,10727630
2020-01-15,7.300000190734863,7.800000190734863,7.25,7.550000190734863,6.955646514892578,23147844
2020-01-16,7.650000095367432,7.650000095367432,7.349999904632568,7.400000095367432,6.817454814910889,7072397
2020-01-17,7.449999809265137,7.599999904632568,7.349999904632568,7.400000095367432,6.817454814910889,5439268
2020-01-20,7.400000095367432,7.449999809265137,7.099999904632568,7.150000095367432,6.587134838104248,5064897
2020-01-21,7.099999904632568,7.25,7.050000190734863,7.150000095367432,6.587134838104248,3359502
2020-01-22,7.199999809265137,7.25,7.099999904632568,7.150000095367432,6.587134838104248,2102469
2020-01-23,7.150000095367432,7.25,7.099999904632568,7.150000095367432,6.587134838104248,3253560
2020-01-24,7.199999809265137,7.300000190734863,7.150000095367432,7.150000095367432,6.587134838104248,3512712
2020-01-27,7.199999809265137,7.199999809265137,7.050000190734863,7.099999904632568,6.54107141494751,3616325
2020-01-28,7.099999904632568,7.150000095367432,7.0,7.0,6.448943614959717,3009210
2020-01-29,7.050000190734863,7.150000095367432,6.900000095367432,7.0,6.448943614959717,5522181
2020-01-30,6.5,6.699999809265137,6.099999904632568,6.5,5.988304615020752,13992415
2020-01-31,6.5,6.550000190734863,6.25,6.25,5.7579851150512695,7408753
2020-02-03,6.199999809265137,6.300000190734863,6.150000095367432,6.199999809265137,5.711921215057373,4455231
2020-02-04,6.25,6.300000190734863,6.099999904632568,6.150000095367432,5.665857315063477,5496067
2020-02-05,6.150000095367432,6.199999809265137,5.949999809265137,6.0,5.527665615081787,5210085
2020-02-06,6.050000190734863,6.050000190734863,5.900000095367432,5.949999809265137,5.481601238250732,6460496
2020-02-07,6.0,6.099999904632568,5.949999809265137,6.050000190734863,5.573729991912842,3228388
2020-02-10,6.0,6.050000190734863,5.949999809265137,5.949999809265137,5.481601238250732,2830935
2020-02-11,5.949999809265137,6.0,5.849999904632568,5.900000095367432,5.435537815093994,3162811
2020-02-12,5.949999809265137,5.949999809265137,5.75,5.75,5.297346591949463,3654015
2020-02-13,5.800000190734863,5.849999904632568,5.699999809265137,5.75,5.297346591949463,2721305
2020-02-14,5.800000190734863,5.800000190734863,5.599999904632568,5.650000095367432,5.20521879196167,4522456
2020-02-17,5.699999809265137,5.75,5.650000095367432,5.650000095367432,5.20521879196167,2594993
2020-02-18,5.650000095367432,5.699999809265137,5.550000190734863,5.599999904632568,5.159154891967773,2531460
2020-02-19,5.599999904632568,5.699999809265137,5.599999904632568,5.650000095367432,5.20521879196167,2186477
2020-02-20,5.699999809265137,6.349999904632568,5.650000095367432,6.25,5.7579851150512695,9631189
2020-02-24,6.25,6.5,6.050000190734863,6.099999904632568,5.619792938232422,8980483
2020-02-25,6.099999904632568,6.199999809265137,6.0,6.0,5.527665615081787,2962082
2020-02-26,6.0,6.050000190734863,5.900000095367432,6.0,5.527665615081787,3328705
2020-02-27,5.949999809265137,6.0,5.75,5.800000190734863,5.508670330047607,3721975
2020-02-28,5.599999904632568,5.650000095367432,5.5,5.550000190734863,5.2712273597717285,3726919
2020-03-02,5.650000095367432,5.699999809265137,5.449999809265137,5.5,5.223739147186279,4382762
2020-03-03,5.5,5.599999904632568,5.449999809265137,5.449999809265137,5.176249980926514,2284021
2020-03-04,5.5,5.550000190734863,5.25,5.300000190734863,5.033784866333008,4577296
2020-03-05,5.300000190734863,5.449999809265137,5.300000190734863,5.349999904632568,5.081273078918457,3338004
2020-03-06,5.199999809265137,5.199999809265137,5.0,5.099999904632568,4.843830585479736,6593302
2020-03-09,5.0,5.0,4.800000190734863,4.900000095367432,4.653876781463623,6095208
2020-03-11,4.900000095367432,5.099999904632568,4.650000095367432,4.699999809265137,4.463922023773193,9983346
2020-03-12,4.5,4.550000190734863,4.099999904632568,4.199999809265137,3.9890365600585938,5873846
2020-03-13,3.5999999046325684,4.650000095367432,3.5999999046325684,4.550000190734863,4.3214569091796875,10451233
2020-03-16,4.150000095367432,4.599999904632568,4.150000095367432,4.449999809265137,4.2264790534973145,6236354
2020-03-17,4.449999809265137,4.5,3.9000000953674316,4.0,3.7990829944610596,9462417
2020-03-18,4.050000190734863,4.199999809265137,3.700000047683716,3.799999952316284,3.609128713607788,7072107
2020-03-19,3.799999952316284,3.8499999046325684,3.3499999046325684,3.700000047683716,3.5141518115997314,7130555
2020-03-20,3.700000047683716,3.8499999046325684,3.5999999046325684,3.6500000953674316,3.466663122177124,8738875
2020-03-23,3.4000000953674316,3.5,3.200000047683716,3.299999952316284,3.1342432498931885,7249429
2020-03-24,3.5,3.549999952316284,3.049999952316284,3.299999952316284,3.1342432498931885,4936318
2020-03-25,3.200000047683716,3.5,3.200000047683716,3.4000000953674316,3.2292206287384033,3429091
2020-03-26,3.5,3.700000047683716,3.4000000953674316,3.6500000953674316,3.466663122177124,4361910
2020-03-27,3.9000000953674316,4.0,3.700000047683716,3.8499999046325684,3.6566171646118164,4562121
2020-03-30,3.799999952316284,4.0,3.6500000953674316,3.950000047683716,3.751594305038452,4836397
2020-03-31,4.099999904632568,4.349999904632568,4.0,4.25,4.036525249481201,5252346
2020-04-01,4.400000095367432,4.5,4.300000190734863,4.449999809265137,4.2264790534973145,5725165
2020-04-03,4.550000190734863,4.550000190734863,4.099999904632568,4.150000095367432,3.9415488243103027,8764839
2020-04-07,4.25,4.300000190734863,4.099999904632568,4.25,4.036525249481201,5702039
2020-04-08,4.25,4.400000095367432,4.199999809265137,4.25,4.036525249481201,5060171
2020-04-09,4.300000190734863,4.5,4.25,4.349999904632568,4.131502628326416,4997883
2020-04-13,4.550000190734863,4.599999904632568,4.400000095367432,4.550000190734863,4.3214569091796875,6655797
2020-04-15,4.599999904632568,5.449999809265137,4.599999904632568,5.400000095367432,5.1287617683410645,25260078
2020-04-16,5.849999904632568,5.900000095367432,5.400000095367432,5.650000095367432,5.366204738616943,13158716
2020-04-17,5.75,5.849999904632568,5.199999809265137,5.400000095367432,5.1287617683410645,10236219
2020-04-20,5.400000095367432,5.449999809265137,5.150000095367432,5.199999809265137,4.938807487487793,5795575
2020-04-21,5.150000095367432,5.150000095367432,4.800000190734863,4.849999904632568,4.606387615203857,5988324
2020-04-22,4.900000095367432,5.050000190734863,4.800000190734863,4.949999809265137,4.701364994049072,3918696
2020-04-23,5.050000190734863,5.199999809265137,4.949999809265137,5.050000190734863,4.796341896057129,4262740
2020-04-24,5.050000190734863,5.099999904632568,4.849999904632568,4.900000095367432,4.653876781463623,3507327
2020-04-27,5.0,5.0,4.849999904632568,4.900000095367432,4.653876781463623,4018988
2020-04-28,4.949999809265137,5.0,4.900000095367432,4.949999809265137,4.701364994049072,5575739
2020-04-29,5.0,5.0,4.900000095367432,4.900000095367432,4.653876781463623,4838971
2020-04-30,4.949999809265137,5.0,4.849999904632568,4.849999904632568,4.606387615203857,6439909
2020-05-04,4.800000190734863,4.849999904632568,4.599999904632568,4.800000190734863,4.558899402618408,5593132
